order_id,customer_id,product_id,order_date,ship_date,quantity,discount_percent,courier_partner
ORD000363,C0778,P002,2026-02-06,2026-02-08,3,0.00,DHL
ORD000364,C2068,P003,2026-03-06,2026-03-09,5,0.20,FedEx
ORD000365,C3383,P001,2025-08-31,2025-09-03,3,0.10,DHL
ORD000366,C3729,P003,2026-03-04,2026-03-08,3,0.15,FedEx
ORD000367,C2818,P005,2025-09-07,2025-09-23,1,0.15,SwiftEx
ORD000368,C4848,P002,2025-07-04,2025-07-07,4,0.15,BlueDart
ORD000369,C0421,P002,2025-09-29,2025-10-02,2,0.15,DHL
ORD000370,C4022,P004,2025-11-30,2025-12-04,5,0.15,DHL
ORD000371,C3803,P005,2026-01-14,2026-01-28,3,0.10,SwiftEx
ORD000372,C4415,P003,2026-02-20,2026-02-21,4,0.15,BlueDart
ORD000373,C2039,P005,2025-01-08,2025-01-22,5,0.05,SwiftEx
ORD000374,C0929,P007,2025-08-31,2025-09-04,4,0.05,DHL
ORD000375,C3215,P003,2025-11-23,2025-11-24,4,0.15,DHL
ORD000376,C1237,P006,2025-06-22,2025-06-23,2,0.00,BlueDart
ORD000377,C3958,P001,2025-06-06,2025-06-09,5,0.15,DHL
ORD000378,C1906,P002,2025-05-02,2025-05-06,3,0.00,BlueDart
ORD000379,C0941,P003,2026-02-07,2026-02-23,2,0.15,SwiftEx
ORD000380,C1292,P003,2025-08-02,2025-08-12,1,0.25,SwiftEx
ORD000381,C1391,P006,2026-03-07,2026-03-20,2,0.10,SwiftEx
ORD000382,C1273,P001,2025-07-12,2025-07-13,1,0.15,DHL
ORD000383,C4651,P005,2025-08-23,2025-09-07,1,0.15,SwiftEx
ORD000384,C3283,P001,2025-03-18,2025-03-28,3,0.15,SwiftEx
ORD000385,C1607,P002,2026-04-08,2026-04-11,4,0.00,DHL
ORD000386,C2531,P007,2025-06-22,2025-06-25,1,0.00,BlueDart
ORD000387,C0847,P005,2025-02-04,2025-02-06,5,0.05,BlueDart
ORD000388,C3446,P003,2025-10-08,2025-10-11,1,0.30,FedEx
ORD000389,C2696,P005,2025-12-29,2025-12-30,3,0.05,FedEx
ORD000390,C0541,P002,2025-01-19,2025-02-04,5,0.05,SwiftEx
ORD000391,C2518,P003,2026-03-22,2026-03-25,3,0.30,BlueDart
ORD000392,C3689,P001,2026-04-03,2026-04-06,2,0.10,BlueDart
ORD000393,C0030,P007,2025-01-03,2025-01-04,4,0.00,DHL
ORD000394,C2437,P007,2025-01-27,2025-01-28,3,0.00,DHL
ORD000395,C2364,P003,2025-03-18,2025-03-20,2,0.20,DHL
ORD000396,C0514,P002,2025-07-01,2025-07-04,4,0.05,FedEx
ORD000397,C1195,P005,2026-03-24,2026-03-27,4,0.15,DHL
ORD000398,C0496,P005,2025-10-06,2025-10-07,1,0.00,BlueDart
ORD000399,C0103,P007,2025-11-05,2025-11-07,5,0.00,DHL
ORD000400,C0640,P007,2025-03-18,2025-03-20,3,0.00,BlueDart
ORD000401,C1842,P001,2025-05-26,2025-05-29,1,0.15,DHL
ORD000402,C4372,P005,2026-01-03,,5,0.05,DHL
ORD000403,C1155,P006,2025-04-24,2025-04-27,3,0.10,DHL
ORD000404,C3992,P007,2025-10-09,2025-10-13,2,0.15,DHL
ORD000405,C0767,P002,2025-05-15,2025-05-19,5,0.05,DHL
ORD000406,C0816,P005,2026-03-23,2026-03-24,4,0.10,DHL
ORD000407,C3448,P006,2025-08-08,2025-08-20,4,0.00,SwiftEx
ORD000408,C2122,P002,2026-04-06,2026-04-10,3,0.00,FedEx
ORD000409,C0567,P006,2025-07-01,2025-07-04,4,0.15,DHL
ORD000410,C1205,P004,2025-05-13,2025-05-14,4,0.05,BlueDart
ORD000411,C2221,P001,2026-04-11,2026-04-14,1,0.00,DHL
ORD000412,C1450,P006,2025-02-07,2025-02-17,2,0.15,SwiftEx
ORD000413,C2283,P007,2025-05-25,2025-06-06,5,0.10,SwiftEx
ORD000414,C0967,P005,2025-07-07,2025-07-11,1,0.00,DHL
ORD000415,C3202,P001,2025-11-17,2025-11-30,2,0.05,SwiftEx
ORD000416,C3688,P006,2025-09-07,2025-09-18,4,0.15,SwiftEx
ORD000417,C3709,P001,2025-12-15,2025-12-28,4,0.10,SwiftEx
ORD000418,C1444,P007,2025-05-05,2025-05-08,1,0.15,FedEx
ORD000419,C2636,P004,2026-02-22,2026-02-24,5,0.10,DHL
ORD000420,C4198,P004,2026-02-11,2026-02-12,3,0.00,DHL
ORD000421,C0182,P004,2025-02-05,2025-02-08,4,0.10,FedEx
ORD000422,C2929,P003,2025-01-31,2025-02-04,5,0.20,DHL
ORD000423,C2970,P003,2026-01-14,2026-01-16,3,0.25,DHL
ORD000424,C2665,P006,2025-03-12,2025-03-23,1,0.10,SwiftEx
ORD000425,C4206,P002,2025-01-18,2025-01-30,5,0.00,SwiftEx
ORD000426,C0322,P001,2026-02-05,2026-02-09,4,0.00,BlueDart
ORD000427,C4179,P004,2025-01-21,2025-01-25,1,0.15,BlueDart
ORD000428,C3654,P001,2025-01-05,2025-01-20,1,0.10,SwiftEx
ORD000429,C1721,P005,2026-03-18,2026-03-21,1,0.00,BlueDart
ORD000430,C4330,P005,2025-04-26,2025-04-27,1,0.15,DHL
ORD000431,C3915,P006,2025-12-07,2025-12-08,1,0.00,DHL
ORD000432,C0467,P002,2025-11-19,2025-12-05,4,0.00,SwiftEx
ORD000433,C0330,P006,2025-12-09,2025-12-12,4,0.10,FedEx
ORD000434,C2326,P007,2026-01-10,2026-01-12,3,0.00,BlueDart
ORD000435,C4508,P004,2026-04-05,2026-04-08,4,0.15,FedEx
ORD000436,C0476,P005,2025-07-25,2025-07-29,5,0.05,FedEx
ORD000437,C2606,P003,2025-11-23,2025-12-04,2,0.25,SwiftEx
ORD000438,C2139,P004,2026-02-21,2026-02-24,3,0.10,DHL
ORD000439,C3108,P003,2026-04-05,2026-04-20,3,0.20,SwiftEx
ORD000440,C4016,P007,2026-02-13,2026-02-14,4,0.10,DHL
ORD000441,C2032,P004,2025-05-23,2025-06-04,4,0.05,SwiftEx
ORD000442,C1003,P007,2025-08-13,2025-08-15,2,0.00,FedEx
ORD000443,C0368,P005,2025-09-09,2025-09-10,3,0.15,BlueDart
ORD000444,C4609,P005,2026-04-11,2026-04-15,4,0.05,DHL
ORD000445,C0919,P007,2025-11-03,2025-11-13,2,0.15,SwiftEx
ORD000446,C3514,P004,2026-03-08,2026-03-11,5,0.10,FedEx
ORD000447,C2726,P001,2026-03-26,2026-03-29,1,0.00,BlueDart
ORD000448,C4864,P007,2025-10-10,2025-10-11,2,0.05,BlueDart
ORD000449,C0269,P001,2025-03-17,2025-03-29,1,0.15,SwiftEx
ORD000450,C4181,P007,2025-01-07,2025-01-09,5,0.10,DHL
ORD000451,C4915,P002,2025-01-05,2025-01-09,3,0.15,BlueDart
ORD000452,C4235,P001,2025-11-16,2025-11-18,4,0.00,BlueDart
ORD000453,C3707,P003,2025-08-09,2025-08-13,3,0.15,DHL
ORD000454,C1756,P005,2026-03-30,2026-04-01,1,0.05,DHL
ORD000455,C3930,P005,2025-03-23,2025-03-24,2,0.15,DHL
ORD000456,C1959,P001,2025-06-09,2025-06-19,4,0.10,SwiftEx
ORD000457,C4946,P004,2025-08-29,2025-09-01,4,0.05,DHL
ORD000458,C3489,P005,2025-05-25,2025-05-28,2,0.10,BlueDart
ORD000459,C3473,P001,2025-01-03,2025-01-07,5,0.10,BlueDart
ORD000460,C0660,P001,2025-04-22,2025-05-08,5,0.15,SwiftEx
ORD000461,C2726,P005,2026-03-25,2026-03-28,5,0.00,BlueDart
ORD000462,C2068,P002,2025-09-13,2025-09-14,4,0.05,DHL
ORD000463,C0228,P007,2025-07-21,2025-07-25,3,0.15,BlueDart
ORD000464,C1174,P004,2025-05-08,2025-05-09,1,0.00,FedEx
ORD000465,C4824,P001,2025-01-17,2025-01-31,5,0.15,SwiftEx
ORD000466,C4913,P006,2026-03-29,2026-04-01,4,0.05,FedEx
ORD000467,C2136,P001,2025-05-01,2025-05-03,1,0.05,FedEx
ORD000468,C3348,P005,2025-07-15,2025-07-19,2,0.15,BlueDart
ORD000469,C1999,P005,2026-04-05,2026-04-08,3,0.15,FedEx
ORD000470,C0277,P006,2025-07-14,2025-07-27,4,0.00,SwiftEx
ORD000471,C3860,P004,2025-01-28,2025-01-29,2,0.05,DHL
ORD000472,C0849,P002,2025-10-03,2025-10-06,3,0.10,FedEx
ORD000473,C1543,P005,2025-09-14,2025-09-17,3,0.00,BlueDart
ORD000474,C0185,P005,2025-12-29,2025-12-31,4,0.10,FedEx
ORD000475,C3901,P003,2025-07-21,2025-07-25,3,0.25,BlueDart
ORD000476,C4264,P005,2026-02-24,2026-02-27,1,0.00,DHL
ORD000477,C3922,P001,2026-01-27,2026-01-31,5,0.05,BlueDart
ORD000478,C0143,P002,2025-04-11,2025-04-12,4,0.15,FedEx
ORD000479,C4603,P006,2025-12-18,2025-12-20,4,0.00,FedEx
ORD000480,C4791,P003,2025-04-19,2025-04-23,1,0.25,FedEx
ORD000481,C0441,P002,2025-11-14,2025-11-27,5,0.05,SwiftEx
ORD000482,C3469,P002,2025-02-08,2025-02-12,5,0.05,BlueDart
ORD000483,C3030,P005,2026-04-15,2026-04-18,1,0.10,BlueDart
ORD000484,C0496,P005,2026-03-20,2026-03-24,4,0.00,DHL
ORD000485,C0709,P001,2025-11-12,2025-11-14,4,0.05,DHL
ORD000486,C4833,P002,2025-05-30,2025-06-11,3,0.05,SwiftEx
ORD000487,C4210,P001,2025-11-04,2025-11-07,3,0.10,FedEx
ORD000488,C2118,P006,2025-10-15,2025-10-17,3,0.00,FedEx
ORD000489,C0161,P004,2025-07-20,2025-07-23,2,0.05,DHL
ORD000490,C1078,P003,2025-11-01,2025-11-02,1,0.15,BlueDart
ORD000491,C1334,P003,2025-12-12,2025-12-27,3,0.25,SwiftEx
ORD000492,C0185,P005,2025-08-12,2025-08-13,4,0.00,BlueDart
ORD000493,C0660,P001,2026-04-06,2026-04-10,4,0.05,BlueDart
ORD000494,C2887,P001,2025-04-03,2025-04-04,5,0.00,DHL
ORD000495,C4793,P001,2025-09-01,2025-09-04,5,0.10,DHL
ORD000496,C3621,P006,2025-03-29,2025-04-01,4,0.00,FedEx
ORD000497,C0538,P001,2026-01-26,2026-01-30,4,0.00,FedEx
ORD000498,C4864,P002,2025-03-05,2025-03-08,3,0.00,DHL
ORD000499,C4607,P004,2025-11-25,2025-11-26,1,0.10,BlueDart
ORD000500,C3495,P004,2026-04-17,2026-04-18,5,0.05,BlueDart
ORD000501,C2614,P007,2025-02-03,2025-02-05,2,0.05,DHL
ORD000502,C0394,P004,2026-02-10,2026-02-13,1,0.05,BlueDart
ORD000503,C3364,P001,2025-05-10,2025-05-11,5,0.00,DHL
ORD000504,C4076,P003,2025-12-06,2025-12-21,4,0.20,SwiftEx
ORD000505,C2757,P005,2026-01-20,2026-02-05,1,0.05,SwiftEx
ORD000506,C0801,P004,2025-03-17,2025-03-20,1,0.05,FedEx
ORD000507,C2238,P002,2025-07-10,2025-07-21,1,0.05,SwiftEx
ORD000508,C0803,P005,2025-06-22,2025-06-24,3,0.15,FedEx
ORD000509,C0939,P006,2025-07-31,2025-08-03,1,0.10,BlueDart
ORD000510,C1136,P005,2025-01-16,2025-01-18,5,0.15,DHL
ORD000511,C3612,P007,2025-05-04,2025-05-15,3,0.10,SwiftEx
ORD000512,C0674,P007,2025-06-14,2025-06-15,5,0.00,DHL
ORD000513,C4119,P002,2025-09-06,2025-09-09,5,0.10,FedEx
ORD000514,C3610,P002,2025-09-13,2025-09-27,3,0.15,SwiftEx
ORD000515,C4888,P002,2025-11-19,2025-12-03,4,0.00,SwiftEx
ORD000516,C4782,P002,2025-01-19,2025-01-21,2,0.05,FedEx
ORD000517,C3015,P002,2025-05-14,2025-05-28,5,0.00,SwiftEx
ORD000518,C1858,P003,2025-03-20,2025-04-05,5,0.20,SwiftEx
ORD000519,C0157,P006,2025-01-04,2025-01-07,2,0.05,BlueDart
ORD000520,C2398,P006,2025-12-09,2025-12-19,4,0.15,SwiftEx
ORD000521,C4724,P006,2026-04-18,2026-04-21,4,0.15,BlueDart
ORD000522,C1273,P006,2026-04-25,2026-04-27,4,0.10,DHL
ORD000523,C0237,P007,2025-12-13,2025-12-17,4,0.10,DHL
ORD000524,C3801,P003,2026-02-13,2026-02-17,2,0.25,FedEx
ORD000525,C1331,P006,2026-01-20,2026-01-24,5,0.10,DHL
ORD000526,C4099,P003,2025-06-09,2025-06-12,2,0.30,BlueDart
ORD000527,C1358,P006,2025-07-29,2025-07-30,5,0.10,FedEx
ORD000528,C0293,P001,2026-04-09,2026-04-10,4,0.00,FedEx
ORD000529,C3285,P001,2025-08-18,2025-08-31,1,0.00,SwiftEx
ORD000530,C0677,P001,2026-03-16,2026-03-19,2,0.05,DHL
ORD000531,C3883,P002,2026-02-18,2026-02-28,4,0.15,SwiftEx
ORD000532,C1841,P007,2025-08-23,2025-08-24,3,0.15,FedEx
ORD000533,C2863,P007,2025-02-03,2025-02-13,2,0.00,SwiftEx
ORD000534,C0018,P006,2025-12-20,2025-12-21,4,0.00,BlueDart
ORD000535,C3099,P006,2026-03-22,2026-03-23,1,0.10,DHL
ORD000536,C2351,P001,2025-07-20,2025-08-04,5,0.05,SwiftEx
ORD000537,C1390,P007,2026-03-20,2026-03-23,4,0.00,BlueDart
ORD000538,C3549,P002,2025-03-19,2025-03-23,2,0.05,FedEx
ORD000539,C4164,P006,2025-08-03,2025-08-16,4,0.05,SwiftEx
ORD000540,C2174,P007,2025-06-06,2025-06-08,3,0.10,FedEx
ORD000541,C4357,P002,2025-06-28,2025-06-29,1,0.00,BlueDart
ORD000542,C0822,P004,2025-12-08,2025-12-10,2,0.15,BlueDart
ORD000543,C2613,P004,2026-01-29,2026-01-30,1,0.05,FedEx
ORD000544,C1932,P007,2025-05-03,2025-05-07,4,0.05,DHL
ORD000545,C0213,P004,2025-03-23,2025-03-24,5,0.15,BlueDart
ORD000546,C1550,P002,2026-02-27,2026-03-01,5,0.00,BlueDart
ORD000547,C0306,P003,2025-11-06,2025-11-07,5,0.30,BlueDart
ORD000548,C0879,P002,2025-05-19,2025-05-21,2,0.15,DHL
ORD000549,C3137,P003,2026-01-02,2026-01-15,4,0.20,SwiftEx
ORD000550,C1706,P006,2025-10-13,2025-10-14,1,0.15,DHL
ORD000551,C3171,P003,2025-10-29,2025-11-02,3,0.15,DHL
ORD000552,C2145,P002,2025-10-12,2025-10-16,3,0.15,BlueDart
ORD000553,C0908,P005,2026-03-12,2026-03-15,2,0.15,DHL
ORD000554,C1402,P004,2025-03-24,2025-03-25,3,0.15,FedEx
ORD000555,C0518,P001,2025-04-20,2025-04-21,2,0.15,FedEx
ORD000556,C4533,P006,2025-07-30,2025-08-01,4,0.05,FedEx
ORD000557,C2778,P006,2025-10-24,2025-11-09,2,0.10,SwiftEx
ORD000558,C3835,P006,2025-12-21,2025-12-22,5,0.10,FedEx
ORD000559,C4245,P001,2026-03-28,2026-04-01,3,0.00,FedEx
ORD000560,C0177,P007,2025-09-03,2025-09-05,5,0.00,DHL
ORD000561,C2927,P006,2025-07-24,2025-07-27,4,0.10,BlueDart
ORD000562,C1322,P006,2025-06-14,2025-06-17,3,0.15,DHL
ORD000563,C3508,P003,2025-03-16,2025-03-19,1,0.25,FedEx
ORD000564,C0689,P005,2025-10-26,2025-11-09,4,0.00,SwiftEx
ORD000565,C3775,P007,2025-01-19,2025-01-21,1,0.15,FedEx
ORD000566,C2963,P004,2025-02-16,2025-02-20,2,0.15,DHL
ORD000567,C3484,P002,2026-01-07,2026-01-09,4,0.05,BlueDart
ORD000568,C2351,P005,2025-11-21,2025-11-23,5,0.00,BlueDart
ORD000569,C4624,P005,2026-02-22,2026-02-26,1,0.10,FedEx
ORD000570,C0619,P005,2025-02-02,2025-02-04,3,0.05,DHL
ORD000571,C2078,P005,2025-08-08,2025-08-12,3,0.00,BlueDart
ORD000572,C3106,P002,2026-04-05,2026-04-09,3,0.05,FedEx
ORD000573,C4336,P006,2026-02-28,2026-03-04,3,0.05,BlueDart
ORD000574,C4294,P002,2026-02-10,2026-02-11,4,0.10,DHL
ORD000575,C4456,P005,2025-12-22,2026-01-01,1,0.10,SwiftEx
ORD000576,C1714,P002,2025-06-21,2025-06-23,5,0.10,FedEx
ORD000577,C2937,P001,2025-01-08,2025-01-10,3,0.15,BlueDart
ORD000578,C4655,P006,2025-05-06,2025-05-21,3,0.15,SwiftEx
ORD000579,C1496,P006,2025-06-30,2025-07-03,2,0.15,BlueDart
ORD000580,C2038,P006,2025-07-01,2025-07-12,5,0.05,SwiftEx
ORD000581,C1929,P001,2025-07-08,2025-07-11,2,0.00,DHL
ORD000582,C1814,P005,2025-03-18,2025-03-19,5,0.00,FedEx
ORD000583,C2829,P004,2025-05-18,2025-05-20,3,0.00,FedEx
ORD000584,C3980,P003,2025-02-23,2025-02-27,1,0.20,BlueDart
ORD000585,C0479,P006,2025-03-24,2025-04-03,2,0.00,SwiftEx
ORD000586,C0859,P005,2025-12-04,2025-12-06,2,0.15,BlueDart
ORD000587,C0907,P006,2025-09-27,2025-09-28,5,0.15,DHL
ORD000588,C2983,P007,2025-08-10,2025-08-13,4,0.05,DHL
ORD000589,C0316,P005,2025-08-16,2025-08-30,1,0.10,SwiftEx
ORD000590,C0852,P001,2025-08-20,2025-08-21,1,0.10,FedEx
ORD000591,C1239,P007,2025-06-19,2025-06-23,2,0.10,DHL
ORD000592,C3650,P002,2026-03-07,2026-03-08,1,0.10,DHL
ORD000593,C0635,P003,2025-04-19,2025-05-02,1,0.15,SwiftEx
ORD000594,C4274,P001,2025-11-13,2025-11-14,3,0.00,FedEx
ORD000595,C0052,P006,2025-03-19,2025-03-20,5,0.00,FedEx
ORD000596,C1941,P001,2026-04-20,2026-05-02,5,0.10,SwiftEx
ORD000597,C3721,P005,2025-08-03,2025-08-13,1,0.00,SwiftEx
ORD000598,C1432,P002,2026-02-18,2026-03-02,4,0.15,SwiftEx
ORD000599,C4808,P004,2025-09-09,2025-09-11,2,0.15,BlueDart
ORD000600,C4898,P003,2025-07-07,2025-07-21,5,0.30,SwiftEx
ORD000601,C0881,P002,2025-03-17,2025-03-18,3,0.15,FedEx
ORD000602,C4532,P004,2025-06-29,2025-07-02,4,0.10,FedEx
ORD000603,C3916,P007,2025-06-01,2025-06-03,1,0.10,BlueDart
ORD000604,C2260,P004,2025-10-21,2025-10-23,1,0.15,BlueDart
ORD000605,C1131,P002,2025-07-06,2025-07-09,3,0.15,DHL
ORD000606,C0996,P005,2025-02-13,2025-02-17,4,0.15,DHL
ORD000607,C3250,P003,2025-07-11,2025-07-13,3,0.15,FedEx
ORD000608,C4958,P004,2025-09-06,2025-09-22,2,0.00,SwiftEx
ORD000609,C1048,P003,2025-09-19,2025-09-22,3,0.20,BlueDart
ORD000610,C0703,P005,2025-03-07,2025-03-22,3,0.05,SwiftEx
ORD000611,C4965,P002,2025-08-26,2025-08-30,4,0.15,BlueDart
ORD000612,C3269,P004,2025-03-30,2025-04-01,4,0.15,DHL
ORD000613,C0988,P002,2026-02-06,2026-02-10,5,0.15,DHL
ORD000614,C0115,P004,2025-08-24,2025-09-07,3,0.05,SwiftEx
ORD000615,C1366,P003,2026-01-31,2026-02-13,1,0.20,SwiftEx
ORD000616,C2497,P004,2025-08-28,2025-09-12,5,0.15,SwiftEx
ORD000617,C0332,P007,2026-04-24,2026-04-26,3,0.05,FedEx
ORD000618,C4656,P001,2025-06-30,2025-07-01,2,0.15,FedEx
ORD000619,C2237,P007,2025-03-24,2025-03-28,1,0.15,FedEx
ORD000620,C0432,P003,2025-07-31,2025-08-01,4,0.15,DHL
ORD000621,C2781,P006,2026-01-10,2026-01-12,4,0.00,FedEx
ORD000622,C4879,P007,2025-12-28,2026-01-10,3,0.15,SwiftEx
ORD000623,C2312,P002,2025-04-23,2025-04-27,1,0.05,DHL
ORD000624,C2680,P004,2025-12-31,2026-01-10,2,0.10,SwiftEx
ORD000625,C4476,P006,2025-08-25,2025-08-27,2,0.05,BlueDart
ORD000626,C3271,P005,2025-01-29,2025-02-02,2,0.10,BlueDart
ORD000627,C1313,P004,2026-02-08,2026-02-20,5,0.05,SwiftEx
ORD000628,C4437,P007,2025-02-21,2025-02-22,2,0.15,DHL
ORD000629,C1165,P005,2025-06-13,2025-06-16,5,0.10,FedEx
ORD000630,C3883,P002,2025-06-01,2025-06-03,5,0.05,DHL
ORD000631,C2864,P003,2025-03-30,2025-04-03,1,0.20,BlueDart
ORD000632,C1933,P002,2026-04-17,2026-04-27,1,0.00,SwiftEx
ORD000633,C2541,P005,2026-01-05,2026-01-09,1,0.15,DHL
ORD000634,C0344,P004,2026-02-20,2026-02-21,1,0.10,DHL
ORD000635,C4679,P005,2026-04-14,2026-04-30,4,0.15,SwiftEx
ORD000636,C0141,P001,2026-01-16,2026-01-19,1,0.15,DHL
ORD000637,C3524,P006,2025-12-18,2025-12-22,2,0.05,DHL
ORD000638,C3040,P004,2025-09-07,2025-09-09,3,0.05,BlueDart
ORD000639,C3121,P002,2025-08-23,2025-09-05,3,0.15,SwiftEx
ORD000640,C0689,P007,2026-01-01,2026-01-02,5,0.05,FedEx
ORD000641,C1412,P001,2026-02-27,2026-02-28,5,0.00,BlueDart
ORD000642,C1529,P003,2026-03-02,2026-03-17,1,0.20,SwiftEx
ORD000643,C1758,P004,2026-02-17,2026-02-21,2,0.05,BlueDart
ORD000644,C1241,P001,2025-09-22,2025-09-25,4,0.05,BlueDart
ORD000645,C1100,P006,2025-11-26,2025-11-30,2,0.10,FedEx
ORD000646,C3005,P007,2026-04-18,2026-04-22,1,0.10,BlueDart
ORD000647,C4616,P001,2025-05-26,2025-05-27,5,0.00,BlueDart
ORD000648,C2352,P002,2026-04-18,2026-04-20,3,0.15,FedEx
ORD000649,C1181,P001,2025-10-25,2025-10-27,2,0.00,BlueDart
ORD000650,C4148,P005,2026-04-05,2026-04-09,1,0.10,FedEx
ORD000651,C3823,P002,2025-12-01,2025-12-04,5,0.15,DHL
ORD000652,C3496,P006,2025-05-19,2025-05-21,2,0.15,DHL
ORD000653,C4200,P004,2025-12-25,2025-12-27,2,0.15,BlueDart
ORD000654,C1906,P002,2025-11-11,2025-11-26,4,0.05,SwiftEx
ORD000655,C4160,P004,2025-04-01,2025-04-12,1,0.00,SwiftEx
ORD000656,C4704,P006,2025-08-19,2025-08-20,5,0.05,FedEx
ORD000657,C4222,P006,2025-08-09,2025-08-24,4,0.10,SwiftEx
ORD000658,C1113,P006,2025-07-30,2025-08-03,5,0.10,FedEx
ORD000659,C1414,P005,2025-09-21,2025-09-23,5,0.05,BlueDart
ORD000660,C4643,P002,2026-01-23,2026-02-05,3,0.10,SwiftEx
ORD000661,C4667,P001,2026-01-25,2026-02-08,1,0.00,SwiftEx
ORD000662,C3399,P002,2026-04-06,2026-04-10,2,0.00,FedEx
ORD000663,C3747,P001,2025-01-13,2025-01-15,2,0.10,DHL
ORD000664,C2160,P002,2025-09-20,2025-10-01,2,0.00,SwiftEx
ORD000665,C3640,P007,2025-10-09,2025-10-24,1,0.10,SwiftEx
ORD000666,C2331,P001,2025-10-28,2025-11-13,2,0.05,SwiftEx
ORD000667,C0231,P005,2026-04-20,2026-04-22,4,0.10,DHL
ORD000668,C1885,P004,2026-01-08,2026-01-18,2,0.15,SwiftEx
ORD000669,C1008,P005,2025-07-03,2025-07-04,4,0.05,BlueDart
ORD000670,C4021,P004,2025-08-15,2025-08-16,5,0.10,FedEx
ORD000671,C1417,P001,2026-03-04,2026-03-07,1,0.10,FedEx
ORD000672,C3640,P006,2025-05-08,2025-05-12,2,0.00,DHL
ORD000673,C4402,P002,2025-03-24,2025-03-28,2,0.15,BlueDart
ORD000674,C4239,P001,2026-04-15,2026-04-26,5,0.15,SwiftEx
ORD000675,C2944,P003,2026-01-26,2026-01-29,1,0.20,DHL
ORD000676,C3967,P003,2025-12-01,2025-12-02,1,0.25,FedEx
ORD000677,C4509,P004,2026-04-21,2026-04-24,5,0.00,FedEx
ORD000678,C0632,P005,2025-02-07,2025-02-08,1,0.15,DHL
ORD000679,C3012,P003,2025-03-16,2025-03-30,2,0.25,SwiftEx
ORD000680,C2489,P007,2025-07-29,2025-07-31,2,0.00,FedEx
ORD000681,C0188,P002,2025-03-06,2025-03-08,1,0.00,BlueDart
ORD000682,C4020,P003,2025-12-25,,1,0.30,FedEx
ORD000683,C2861,P004,2025-05-05,2025-05-07,3,0.10,BlueDart
ORD000684,C3281,P006,2025-12-26,2025-12-27,1,0.10,FedEx
ORD000685,C4595,P002,2025-06-11,2025-06-24,4,0.05,SwiftEx
ORD000686,C4774,P001,2025-10-08,2025-10-20,2,0.15,SwiftEx
ORD000687,C2931,P005,2026-01-17,2026-01-20,2,0.00,DHL
ORD000688,C1719,P007,2025-06-20,2025-06-22,3,0.10,DHL
ORD000689,C0833,P001,2026-04-07,2026-04-10,1,0.15,FedEx
ORD000690,C4599,P005,2025-09-10,2025-09-20,3,0.15,SwiftEx
ORD000691,C4646,P005,2025-07-23,2025-07-25,2,0.05,BlueDart
ORD000692,C0064,P006,2025-05-18,2025-05-22,1,0.15,DHL
ORD000693,C1022,P004,2025-07-31,2025-08-01,4,0.15,DHL
ORD000694,C2631,P005,2025-08-20,2025-08-24,1,0.05,FedEx
ORD000695,C0611,P003,2025-10-03,2025-10-05,2,0.15,BlueDart
ORD000696,C4525,P004,2025-09-07,2025-09-09,1,0.00,BlueDart
ORD000697,C3795,P007,2025-02-05,2025-02-19,4,0.15,SwiftEx
ORD000698,C1610,P003,2025-04-06,2025-04-07,5,0.20,DHL
ORD000699,C4081,P006,2026-03-01,2026-03-04,4,0.10,BlueDart
ORD000700,C4282,P004,2025-04-04,2025-04-07,5,0.00,BlueDart
ORD000701,C1679,P005,2026-03-06,2026-03-10,2,0.00,DHL
ORD000702,C4989,P005,2026-01-18,2026-01-20,1,0.10,DHL
ORD000703,C4596,P005,2025-04-06,2025-04-17,3,0.10,SwiftEx
ORD000704,C1329,P003,2025-10-08,2025-10-21,4,0.25,SwiftEx
ORD000705,C2925,P006,2025-07-15,2025-07-19,3,0.15,BlueDart
ORD000706,C4219,P002,2025-08-03,2025-08-05,2,0.10,FedEx
ORD000707,C1272,P007,2025-06-09,2025-06-20,2,0.05,SwiftEx
ORD000708,C0512,P001,2025-08-18,2025-08-21,3,0.00,DHL
ORD000709,C3616,P003,2025-09-29,2025-09-30,1,0.20,FedEx
ORD000710,C0570,P003,2025-03-26,2025-03-30,5,0.25,DHL
ORD000711,C4104,P006,2025-07-16,2025-08-01,1,0.15,SwiftEx
ORD000712,C2762,P006,2025-09-29,2025-10-03,1,0.05,BlueDart
ORD000713,C3119,P007,2025-06-25,2025-06-28,2,0.00,BlueDart
ORD000714,C0207,P002,2025-12-09,2025-12-12,1,0.10,FedEx
ORD000715,C2680,P007,2025-02-11,2025-02-25,2,0.05,SwiftEx
ORD000716,C2275,P006,2025-07-30,2025-08-12,5,0.10,SwiftEx
ORD000717,C3914,P004,2026-01-04,2026-01-06,3,0.10,DHL
ORD000718,C0779,P001,2025-10-07,2025-10-10,2,0.15,BlueDart
ORD000719,C0697,P005,2025-03-07,2025-03-10,1,0.15,DHL
ORD000720,C0012,P006,2026-02-28,2026-03-02,2,0.10,BlueDart
ORD000721,C2616,P004,2026-01-09,2026-01-12,4,0.05,FedEx
ORD000722,C1730,P007,2025-09-18,2025-09-20,3,0.10,FedEx
ORD000723,C3724,P003,2025-03-10,2025-03-25,5,0.15,SwiftEx
ORD000724,C1916,P002,2025-09-25,2025-09-26,3,0.10,DHL
ORD000725,C3905,P003,2025-05-23,2025-05-26,5,0.30,FedEx
