return_id,order_id,return_reason
RET200783,ORD005843,Late Delivery
RET200784,ORD005850,Late Delivery
RET200785,ORD005858,Wrong Item
RET200786,ORD005860,Late Delivery
RET200787,ORD005870,Late Delivery
RET200788,ORD005876,Late Delivery
RET200789,ORD005878,Changed Mind
RET200790,ORD005891,Late Delivery
RET200791,ORD005892,Late Delivery
RET200792,ORD005893,Late Delivery
RET200793,ORD005900,Late Delivery
RET200794,ORD005915,Late Delivery
RET200795,ORD005918,Late Delivery
RET200796,ORD005931,Late Delivery
RET200797,ORD005932,Late Delivery
RET200798,ORD005943,Defective
RET200799,ORD005950,Late Delivery
RET200800,ORD005958,Late Delivery
RET200801,ORD005963,Late Delivery
RET200802,ORD005965,Late Delivery
RET200803,ORD005973,Late Delivery
RET200804,ORD005976,Late Delivery
RET200805,ORD005984,Late Delivery
RET200806,ORD005985,Late Delivery
RET200807,ORD005998,Wrong Item
RET200808,ORD006001,Wrong Item
RET200809,ORD006006,Changed Mind
RET200810,ORD006014,Late Delivery
RET200811,ORD006028,Wrong Item
RET200812,ORD006060,Late Delivery
RET200813,ORD006063,Late Delivery
RET200814,ORD006074,Late Delivery
RET200815,ORD006085,Late Delivery
RET200816,ORD006088,Late Delivery
RET200817,ORD006104,Late Delivery
RET200818,ORD006108,Late Delivery
RET200819,ORD006121,Wrong Item
RET200820,ORD006124,Late Delivery
RET200821,ORD006127,Late Delivery
RET200822,ORD006135,Late Delivery
RET200823,ORD006147,Late Delivery
RET200824,ORD006170,Late Delivery
RET200825,ORD006200,Late Delivery
RET200826,ORD006209,Late Delivery
RET200827,ORD006220,Late Delivery
RET200828,ORD006224,Late Delivery
RET200829,ORD006225,Late Delivery
RET200830,ORD006228,Late Delivery
RET200831,ORD006233,Late Delivery
RET200832,ORD006244,Late Delivery
RET200833,ORD006256,Defective
RET200834,ORD006264,Late Delivery
RET200835,ORD006265,Late Delivery
RET200836,ORD006270,Late Delivery
RET200837,ORD006271,Late Delivery
RET200838,ORD006286,Late Delivery
RET200839,ORD006323,Late Delivery
RET200840,ORD006324,Late Delivery
RET200841,ORD006328,Changed Mind
RET200842,ORD006333,Late Delivery
RET200843,ORD006349,Late Delivery
RET200844,ORD006353,Late Delivery
RET200845,ORD006358,Late Delivery
RET200846,ORD006362,Defective
RET200847,ORD006383,Late Delivery
RET200848,ORD006384,Late Delivery
RET200849,ORD006399,Late Delivery
RET200850,ORD006406,Late Delivery
RET200851,ORD006409,Late Delivery
RET200852,ORD006412,Late Delivery
RET200853,ORD006441,Late Delivery
RET200854,ORD006447,Late Delivery
RET200855,ORD006462,Late Delivery
RET200856,ORD006475,Late Delivery
RET200857,ORD006485,Late Delivery
RET200858,ORD006492,Late Delivery
RET200859,ORD006494,Late Delivery
RET200860,ORD006500,Late Delivery
RET200861,ORD006523,Late Delivery
RET200862,ORD006529,Late Delivery
RET200863,ORD006534,Late Delivery
RET200864,ORD006535,Late Delivery
RET200865,ORD006539,Late Delivery
RET200866,ORD006540,Late Delivery
RET200867,ORD006555,Late Delivery
RET200868,ORD006559,Late Delivery
RET200869,ORD006563,Late Delivery
RET200870,ORD006566,Late Delivery
RET200871,ORD006571,Late Delivery
RET200872,ORD006572,Changed Mind
RET200873,ORD006576,Late Delivery
RET200874,ORD006581,Late Delivery
RET200875,ORD006592,Late Delivery
RET200876,ORD006603,Late Delivery
RET200877,ORD006612,Late Delivery
RET200878,ORD006617,Late Delivery
RET200879,ORD006625,Late Delivery
RET200880,ORD006629,Late Delivery
RET200881,ORD006630,Late Delivery
RET200882,ORD006633,Late Delivery
RET200883,ORD006635,Late Delivery
RET200884,ORD006639,Late Delivery
RET200885,ORD006651,Changed Mind
RET200886,ORD006657,Late Delivery
RET200887,ORD006676,Late Delivery
RET200888,ORD006680,Changed Mind
RET200889,ORD006686,Late Delivery
RET200890,ORD006697,Late Delivery
RET200891,ORD006698,Late Delivery
RET200892,ORD006703,Late Delivery
RET200893,ORD006712,Defective
RET200894,ORD006741,Late Delivery
RET200895,ORD006746,Late Delivery
RET200896,ORD006763,Late Delivery
RET200897,ORD006766,Late Delivery
RET200898,ORD006782,Late Delivery
RET200899,ORD006791,Late Delivery
RET200900,ORD006794,Late Delivery
RET200901,ORD006798,Late Delivery
RET200902,ORD006806,Late Delivery
RET200903,ORD006810,Late Delivery
RET200904,ORD006811,Late Delivery
RET200905,ORD006814,Wrong Item
RET200906,ORD006824,Late Delivery
RET200907,ORD006828,Late Delivery
RET200908,ORD006831,Wrong Item
RET200909,ORD006837,Late Delivery
RET200910,ORD006839,Late Delivery
RET200911,ORD006842,Late Delivery
RET200912,ORD006845,Late Delivery
RET200913,ORD006850,Late Delivery
RET200914,ORD006854,Late Delivery
RET200915,ORD006857,Late Delivery
RET200916,ORD006871,Late Delivery
RET200917,ORD006873,Late Delivery
RET200918,ORD006874,Late Delivery
RET200919,ORD006888,Late Delivery
RET200920,ORD006899,Late Delivery
RET200921,ORD006924,Late Delivery
RET200922,ORD006945,Defective
RET200923,ORD006948,Late Delivery
RET200924,ORD006951,Late Delivery
RET200925,ORD006957,Late Delivery
RET200926,ORD006959,Late Delivery
RET200927,ORD006969,Late Delivery
RET200928,ORD006987,Late Delivery
RET200929,ORD007007,Late Delivery
RET200930,ORD007021,Late Delivery
RET200931,ORD007023,Late Delivery
RET200932,ORD007029,Late Delivery
RET200933,ORD007035,Late Delivery
RET200934,ORD007036,Late Delivery
RET200935,ORD007037,Defective
RET200936,ORD007038,Changed Mind
RET200937,ORD007052,Late Delivery
RET200938,ORD007055,Late Delivery
RET200939,ORD007056,Late Delivery
RET200940,ORD007070,Late Delivery
RET200941,ORD007078,Late Delivery
RET200942,ORD007079,Defective
RET200943,ORD007083,Late Delivery
RET200944,ORD007086,Late Delivery
RET200945,ORD007088,Late Delivery
RET200946,ORD007089,Changed Mind
RET200947,ORD007098,Late Delivery
RET200948,ORD007118,Defective
RET200949,ORD007121,Late Delivery
RET200950,ORD007130,Late Delivery
RET200951,ORD007140,Changed Mind
RET200952,ORD007147,Late Delivery
RET200953,ORD007153,Late Delivery
RET200954,ORD007156,Wrong Item
RET200955,ORD007166,Wrong Item
RET200956,ORD007167,Late Delivery
RET200957,ORD007169,Defective
RET200958,ORD007176,Late Delivery
RET200959,ORD007191,Late Delivery
RET200960,ORD007207,Late Delivery
RET200961,ORD007215,Wrong Item
RET200962,ORD007226,Late Delivery
RET200963,ORD007241,Late Delivery
RET200964,ORD007254,Late Delivery
RET200965,ORD007288,Late Delivery
RET200966,ORD007289,Late Delivery
RET200967,ORD007291,Late Delivery
RET200968,ORD007294,Late Delivery
RET200969,ORD007345,Late Delivery
RET200970,ORD007357,Late Delivery
RET200971,ORD007376,Late Delivery
RET200972,ORD007389,Wrong Item
RET200973,ORD007402,Late Delivery
RET200974,ORD007434,Late Delivery
RET200975,ORD007435,Late Delivery
RET200976,ORD007455,Late Delivery
RET200977,ORD007458,Late Delivery
RET200978,ORD007470,Late Delivery
RET200979,ORD007472,Late Delivery
RET200980,ORD007477,Late Delivery
RET200981,ORD007485,Changed Mind
RET200982,ORD007512,Late Delivery
RET200983,ORD007519,Late Delivery
RET200984,ORD007527,Late Delivery
RET200985,ORD007531,Late Delivery
RET200986,ORD007533,Late Delivery
RET200987,ORD007539,Late Delivery
RET200988,ORD007548,Late Delivery
RET200989,ORD007554,Late Delivery
RET200990,ORD007560,Late Delivery
RET200991,ORD007562,Changed Mind
RET200992,ORD007565,Late Delivery
RET200993,ORD007572,Late Delivery
RET200994,ORD007574,Late Delivery
RET200995,ORD007575,Late Delivery
RET200996,ORD007578,Late Delivery
RET200997,ORD007586,Late Delivery
RET200998,ORD007594,Changed Mind
RET200999,ORD007615,Late Delivery
RET201000,ORD007643,Late Delivery
RET201001,ORD007655,Late Delivery
RET201002,ORD007658,Late Delivery
RET201003,ORD007668,Defective
RET201004,ORD007669,Wrong Item
RET201005,ORD007670,Late Delivery
RET201006,ORD007673,Late Delivery
RET201007,ORD007677,Wrong Item
RET201008,ORD007694,Changed Mind
RET201009,ORD007695,Changed Mind
RET201010,ORD007697,Wrong Item
RET201011,ORD007706,Late Delivery
RET201012,ORD007707,Late Delivery
RET201013,ORD007710,Late Delivery
RET201014,ORD007724,Late Delivery
RET201015,ORD007728,Late Delivery
RET201016,ORD007737,Late Delivery
RET201017,ORD007739,Late Delivery
RET201018,ORD007752,Late Delivery
RET201019,ORD007760,Changed Mind
RET201020,ORD007765,Late Delivery
RET201021,ORD007767,Late Delivery
RET201022,ORD007769,Late Delivery
RET201023,ORD007786,Late Delivery
RET201024,ORD007789,Late Delivery
RET201025,ORD007790,Late Delivery
RET201026,ORD007799,Defective
RET201027,ORD007815,Late Delivery
RET201028,ORD007819,Late Delivery
RET201029,ORD007825,Late Delivery
RET201030,ORD007828,Late Delivery
RET201031,ORD007837,Late Delivery
RET201032,ORD007848,Late Delivery
RET201033,ORD007850,Late Delivery
RET201034,ORD007851,Wrong Item
RET201035,ORD007853,Late Delivery
RET201036,ORD007860,Late Delivery
RET201037,ORD007868,Wrong Item
RET201038,ORD007869,Wrong Item
RET201039,ORD007879,Late Delivery
RET201040,ORD007882,Late Delivery
RET201041,ORD007892,Late Delivery
RET201042,ORD007903,Late Delivery
RET201043,ORD007910,Late Delivery
RET201044,ORD007924,Changed Mind
RET201045,ORD007932,Late Delivery
RET201046,ORD007938,Late Delivery
RET201047,ORD007947,Late Delivery
RET201048,ORD007949,Late Delivery
RET201049,ORD007961,Changed Mind
RET201050,ORD007962,Late Delivery
RET201051,ORD007974,Late Delivery
RET201052,ORD007978,Late Delivery
RET201053,ORD007993,Late Delivery
RET201054,ORD008000,Changed Mind
RET201055,ORD008002,Late Delivery
RET201056,ORD008005,Late Delivery
RET201057,ORD008014,Late Delivery
RET201058,ORD008015,Wrong Item
RET201059,ORD008016,Late Delivery
RET201060,ORD008017,Late Delivery
RET201061,ORD008022,Late Delivery
RET201062,ORD008045,Late Delivery
RET201063,ORD008047,Late Delivery
RET201064,ORD008064,Late Delivery
RET201065,ORD008072,Late Delivery
RET201066,ORD008075,Late Delivery
RET201067,ORD008076,Wrong Item
RET201068,ORD008079,Late Delivery
RET201069,ORD008090,Late Delivery
RET201070,ORD008095,Late Delivery
RET201071,ORD008128,Late Delivery
RET201072,ORD008132,Wrong Item
RET201073,ORD008144,Late Delivery
RET201074,ORD008151,Late Delivery
RET201075,ORD008153,Defective
RET201076,ORD008158,Late Delivery
RET201077,ORD008160,Late Delivery
RET201078,ORD008161,Defective
RET201079,ORD008171,Late Delivery
RET201080,ORD008182,Late Delivery
RET201081,ORD008185,Late Delivery
RET201082,ORD008186,Late Delivery
RET201083,ORD008190,Late Delivery
RET201084,ORD008192,Late Delivery
RET201085,ORD008194,Late Delivery
RET201086,ORD008200,Late Delivery
RET201087,ORD008202,Late Delivery
RET201088,ORD008216,Late Delivery
RET201089,ORD008218,Late Delivery
RET201090,ORD008224,Late Delivery
RET201091,ORD008232,Late Delivery
RET201092,ORD008234,Defective
RET201093,ORD008235,Late Delivery
RET201094,ORD008237,Late Delivery
RET201095,ORD008241,Late Delivery
RET201096,ORD008242,Late Delivery
RET201097,ORD008269,Late Delivery
RET201098,ORD008274,Late Delivery
RET201099,ORD008293,Late Delivery
RET201100,ORD008295,Defective
RET201101,ORD008298,Late Delivery
RET201102,ORD008306,Late Delivery
RET201103,ORD008312,Late Delivery
RET201104,ORD008316,Late Delivery
RET201105,ORD008317,Late Delivery
RET201106,ORD008319,Late Delivery
RET201107,ORD008322,Late Delivery
RET201108,ORD008326,Defective
RET201109,ORD008329,Late Delivery
RET201110,ORD008335,Late Delivery
RET201111,ORD008341,Late Delivery
RET201112,ORD008356,Late Delivery
RET201113,ORD008363,Late Delivery
RET201114,ORD008369,Late Delivery
RET201115,ORD008381,Late Delivery
RET201116,ORD008390,Late Delivery
RET201117,ORD008405,Late Delivery
RET201118,ORD008419,Defective
RET201119,ORD008424,Late Delivery
RET201120,ORD008432,Late Delivery
RET201121,ORD008435,Late Delivery
RET201122,ORD008437,Late Delivery
RET201123,ORD008452,Late Delivery
RET201124,ORD008461,Late Delivery
RET201125,ORD008463,Late Delivery
RET201126,ORD008501,Late Delivery
RET201127,ORD008504,Late Delivery
RET201128,ORD008506,Late Delivery
RET201129,ORD008513,Late Delivery
RET201130,ORD008522,Late Delivery
RET201131,ORD008527,Late Delivery
RET201132,ORD008528,Wrong Item
RET201133,ORD008537,Late Delivery
RET201134,ORD008539,Late Delivery
RET201135,ORD008549,Late Delivery
RET201136,ORD008552,Late Delivery
RET201137,ORD008569,Late Delivery
RET201138,ORD008580,Late Delivery
RET201139,ORD008591,Late Delivery
RET201140,ORD008621,Late Delivery
RET201141,ORD008623,Defective
RET201142,ORD008626,Late Delivery
RET201143,ORD008631,Late Delivery
RET201144,ORD008655,Late Delivery
RET201145,ORD008659,Late Delivery
RET201146,ORD008660,Late Delivery
RET201147,ORD008675,Late Delivery
RET201148,ORD008676,Late Delivery
RET201149,ORD008682,Late Delivery
RET201150,ORD008695,Late Delivery
RET201151,ORD008708,Late Delivery
RET201152,ORD008720,Changed Mind
RET201153,ORD008723,Late Delivery
RET201154,ORD008726,Late Delivery
RET201155,ORD008728,Late Delivery
RET201156,ORD008730,Late Delivery
RET201157,ORD008734,Late Delivery
RET201158,ORD008735,Late Delivery
RET201159,ORD008740,Wrong Item
RET201160,ORD008746,Late Delivery
RET201161,ORD008755,Late Delivery
RET201162,ORD008772,Late Delivery
RET201163,ORD008779,Late Delivery
RET201164,ORD008786,Late Delivery
RET201165,ORD008788,Defective
RET201166,ORD008792,Late Delivery
RET201167,ORD008799,Late Delivery
RET201168,ORD008804,Late Delivery
RET201169,ORD008806,Late Delivery
RET201170,ORD008807,Late Delivery
RET201171,ORD008810,Late Delivery
RET201172,ORD008812,Late Delivery
RET201173,ORD008814,Late Delivery
RET201174,ORD008818,Late Delivery
RET201175,ORD008824,Late Delivery
RET201176,ORD008851,Late Delivery
RET201177,ORD008854,Defective
RET201178,ORD008859,Late Delivery
RET201179,ORD008862,Late Delivery
RET201180,ORD008872,Late Delivery
RET201181,ORD008873,Late Delivery
RET201182,ORD008880,Late Delivery
RET201183,ORD008890,Late Delivery
RET201184,ORD008891,Late Delivery
RET201185,ORD008896,Late Delivery
RET201186,ORD008900,Defective
RET201187,ORD008909,Late Delivery
RET201188,ORD008915,Late Delivery
RET201189,ORD008917,Late Delivery
RET201190,ORD008957,Late Delivery
RET201191,ORD008975,Wrong Item
RET201192,ORD009004,Late Delivery
RET201193,ORD009013,Late Delivery
RET201194,ORD009015,Late Delivery
RET201195,ORD009018,Late Delivery
RET201196,ORD009019,Late Delivery
RET201197,ORD009030,Late Delivery
RET201198,ORD009040,Late Delivery
RET201199,ORD009041,Late Delivery
RET201200,ORD009043,Late Delivery
RET201201,ORD009045,Late Delivery
RET201202,ORD009057,Wrong Item
RET201203,ORD009068,Late Delivery
RET201204,ORD009077,Late Delivery
RET201205,ORD009084,Late Delivery
RET201206,ORD009085,Late Delivery
RET201207,ORD009098,Late Delivery
RET201208,ORD009104,Changed Mind
RET201209,ORD009117,Late Delivery
RET201210,ORD009156,Late Delivery
RET201211,ORD009160,Late Delivery
RET201212,ORD009161,Late Delivery
RET201213,ORD009163,Wrong Item
RET201214,ORD009168,Late Delivery
RET201215,ORD009169,Late Delivery
RET201216,ORD009170,Late Delivery
RET201217,ORD009174,Late Delivery
RET201218,ORD009175,Wrong Item
RET201219,ORD009182,Wrong Item
RET201220,ORD009196,Late Delivery
RET201221,ORD009202,Late Delivery
RET201222,ORD009207,Late Delivery
RET201223,ORD009215,Changed Mind
RET201224,ORD009218,Late Delivery
RET201225,ORD009221,Late Delivery
RET201226,ORD009224,Changed Mind
RET201227,ORD009225,Wrong Item
RET201228,ORD009233,Late Delivery
RET201229,ORD009235,Late Delivery
RET201230,ORD009253,Late Delivery
RET201231,ORD009262,Late Delivery
RET201232,ORD009267,Late Delivery
RET201233,ORD009268,Late Delivery
RET201234,ORD009283,Late Delivery
RET201235,ORD009287,Wrong Item
RET201236,ORD009288,Late Delivery
RET201237,ORD009289,Late Delivery
RET201238,ORD009290,Late Delivery
RET201239,ORD009310,Late Delivery
RET201240,ORD009311,Late Delivery
RET201241,ORD009313,Late Delivery
RET201242,ORD009316,Late Delivery
RET201243,ORD009321,Late Delivery
RET201244,ORD009328,Changed Mind
RET201245,ORD009331,Late Delivery
RET201246,ORD009347,Late Delivery
RET201247,ORD009362,Late Delivery
RET201248,ORD009364,Defective
RET201249,ORD009369,Late Delivery
RET201250,ORD009374,Late Delivery
RET201251,ORD009376,Late Delivery
RET201252,ORD009383,Late Delivery
RET201253,ORD009390,Late Delivery
RET201254,ORD009392,Late Delivery
RET201255,ORD009400,Late Delivery
RET201256,ORD009415,Late Delivery
RET201257,ORD009436,Late Delivery
RET201258,ORD009437,Late Delivery
RET201259,ORD009456,Late Delivery
RET201260,ORD009463,Late Delivery
RET201261,ORD009476,Late Delivery
RET201262,ORD009480,Late Delivery
RET201263,ORD009491,Late Delivery
RET201264,ORD009497,Wrong Item
RET201265,ORD009502,Late Delivery
RET201266,ORD009512,Late Delivery
RET201267,ORD009514,Late Delivery
RET201268,ORD009529,Late Delivery
RET201269,ORD009540,Late Delivery
RET201270,ORD009541,Late Delivery
RET201271,ORD009556,Late Delivery
RET201272,ORD009558,Late Delivery
RET201273,ORD009566,Late Delivery
RET201274,ORD009567,Late Delivery
RET201275,ORD009586,Defective
RET201276,ORD009588,Late Delivery
RET201277,ORD009621,Late Delivery
RET201278,ORD009624,Late Delivery
RET201279,ORD009626,Late Delivery
RET201280,ORD009643,Late Delivery
RET201281,ORD009648,Late Delivery
RET201282,ORD009654,Changed Mind
RET201283,ORD009659,Late Delivery
RET201284,ORD009661,Late Delivery
RET201285,ORD009663,Late Delivery
RET201286,ORD009675,Late Delivery
RET201287,ORD009686,Late Delivery
RET201288,ORD009705,Late Delivery
RET201289,ORD009728,Wrong Item
RET201290,ORD009732,Wrong Item
RET201291,ORD009734,Late Delivery
RET201292,ORD009746,Late Delivery
RET201293,ORD009753,Late Delivery
RET201294,ORD009754,Late Delivery
RET201295,ORD009777,Wrong Item
RET201296,ORD009781,Late Delivery
RET201297,ORD009797,Late Delivery
RET201298,ORD009799,Defective
RET201299,ORD009804,Late Delivery
RET201300,ORD009811,Late Delivery
RET201301,ORD009813,Late Delivery
RET201302,ORD009818,Late Delivery
RET201303,ORD009830,Late Delivery
RET201304,ORD009838,Late Delivery
RET201305,ORD009840,Late Delivery
RET201306,ORD009847,Late Delivery
RET201307,ORD009851,Defective
RET201308,ORD009852,Late Delivery
RET201309,ORD009853,Late Delivery
RET201310,ORD009858,Late Delivery
RET201311,ORD009859,Late Delivery
RET201312,ORD009867,Late Delivery
RET201313,ORD009869,Late Delivery
RET201314,ORD009873,Defective
RET201315,ORD009887,Late Delivery
RET201316,ORD009921,Late Delivery
RET201317,ORD009928,Late Delivery
RET201318,ORD009929,Late Delivery
RET201319,ORD009950,Late Delivery
RET201320,ORD009953,Late Delivery
RET201321,ORD009956,Late Delivery
RET201322,ORD009960,Late Delivery
RET201323,ORD009965,Late Delivery
RET201324,ORD009974,Changed Mind
RET201325,ORD009978,Defective
RET201326,ORD009987,Late Delivery
RET201327,ORD009997,Late Delivery
RET201328,ORD010006,Wrong Item
RET201329,ORD010009,Late Delivery
RET201330,ORD010014,Late Delivery
RET201331,ORD010017,Wrong Item
RET201332,ORD010019,Late Delivery
RET201333,ORD010047,Late Delivery
RET201334,ORD010056,Late Delivery
RET201335,ORD010074,Late Delivery
RET201336,ORD010080,Late Delivery
RET201337,ORD010093,Late Delivery
RET201338,ORD010122,Late Delivery
RET201339,ORD010133,Wrong Item
RET201340,ORD010147,Late Delivery
